,material_id,space_group,K_VRH,kpoint_density,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,density,vpa,packing fraction
1119,mp-846,43,113.9473329,7000,13,72,59,36.6,28.32,13,45,73,28,61.8,13.44,73,26.9815386,178.49,151.5084614,87.58492316,72.72406147,26.9815386,933.47,2506,1572.53,1562.482,754.8144,933.47,4,13,9,9.4,4.32,13,3,6,3,4.2,1.44,3,121,175,54,142.6,25.92,121,1.3,1.61,0.31,1.486,0.1488,1.61,2,2,0,2,0,2,0,1,1,0.6,0.48,1,0,2,2,0.8,0.96,0,0,14,14,5.6,6.72,0,3,18,15,9,7.2,3,0,0,0,0,0,0,0,5,5,3,2.4,5,0,8,8,3.2,3.84,0,0,0,0,0,0,0,5,8,3,6.2,1.44,5,16.48,22.2,5.72,18.768,2.7456,16.48,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,212.6,14.88,225,0,0,0,0,7.972740133,18.24193211,0.611127752
1120,mp-8462,136,114.9916944,7000,13,72,59,48.4,28.32,72,45,73,28,56.2,13.44,45,26.9815386,178.49,151.5084614,117.8866154,72.72406147,178.49,933.47,2506,1572.53,1876.988,754.8144,2506,4,13,9,7.6,4.32,4,3,6,3,4.8,1.44,6,121,175,54,153.4,25.92,175,1.3,1.61,0.31,1.424,0.1488,1.3,2,2,0,2,0,2,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,14,14,8.4,6.72,14,3,18,15,12,7.2,18,0,0,0,0,0,0,0,5,5,2,2.4,0,0,8,8,4.8,3.84,8,0,0,0,0,0,0,5,8,3,6.8,1.44,8,16.48,22.2,5.72,19.912,2.7456,22.2,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,206.4,14.88,194,0,0,0,0,9.886411027,19.80044393,0.637945849
1121,mp-8484,205,140.267,1000,8,30,22,15.33333333,9.777777778,8,69,87,18,81,8,87,15.9994,65.38,49.3806,32.4596,21.94693333,15.9994,54.8,692.68,637.88,267.4266667,283.5022222,54.8,12,16,4,14.66666667,1.777777778,16,2,4,2,2.666666667,0.888888889,2,66,122,56,84.66666667,24.88888889,66,1.65,3.44,1.79,2.843333333,0.795555556,3.44,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,4,0,10,10,3.333333333,4.444444444,0,0,0,0,0,0,0,6,12,6,8,2.666666667,6,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,2,9.105,13.96,4.855,10.72333333,2.157777778,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,72.66666667,80.88888889,12,0,0,0,0,5.320516685,10.13369342,0.398523736
1122,mp-8487,62,82.09983938,7000,20,78,58,49.66666667,19.77777778,20,7,85,78,51.66666667,29.77777778,7,40.078,195.084,155.006,118.974,52.59733333,40.078,903.78,2041.4,1137.62,1353.393333,458.6711111,903.78,2,15,13,9,4.666666667,2,4,6,2,5,0.666666667,4,136,176,40,150.3333333,17.11111111,136,1,2.28,1.28,1.776666667,0.517777778,1,1,2,1,1.666666667,0.444444444,1,0,3,3,1,1.333333333,0,0,10,10,6.333333333,4.222222222,0,0,14,14,4.666666667,6.222222222,0,2,24,22,13.66666667,7.777777778,2,0,1,1,0.333333333,0.444444444,0,0,3,3,1,1.333333333,0,0,1,1,0.333333333,0.444444444,0,0,0,0,0,0,0,0,3,3,1.666666667,1.111111111,0,15.02,37.77,22.75,28.11666667,8.731111111,15.02,0,0,0,0,0,0,0,0,0,0,0,0,166,225,59,205.3333333,26.22222222,166,0,0,0,0,8.659694042,22.81385125,0.694096892
1123,mp-85,225,33.15474842,20000,49,49,0,49,0,49,75,75,0,75,0,75,114.818,114.818,0,114.818,0,114.818,429.75,429.75,0,429.75,0,429.75,13,13,0,13,0,13,5,5,0,5,0,5,142,142,0,142,0,142,1.78,1.78,0,1.78,0,1.78,2,2,0,2,0,2,1,1,0,1,0,1,10,10,0,10,0,10,0,0,0,0,0,0,13,13,0,13,0,13,0,0,0,0,0,0,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,5,24.26,24.26,0,24.26,0,24.26,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,139,0,139,0,0,0,0,6.910026298,27.59175773,0.565332998
1124,mp-8566,194,86.31531764,7000,47,47,0,47,0,47,65,65,0,65,0,65,107.8682,107.8682,0,107.8682,0,107.8682,1234.93,1234.93,0,1234.93,0,1234.93,11,11,0,11,0,11,5,5,0,5,0,5,145,145,0,145,0,145,1.93,1.93,0,1.93,0,1.93,1,1,0,1,0,1,0,0,0,0,0,0,10,10,0,10,0,10,0,0,0,0,0,0,11,11,0,11,0,11,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,16.33,16.33,0,16.33,0,16.33,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,225,0,225,0,0,0,0,9.919769469,18.05680645,0.950183784
1125,mp-8601,148,32.3357648,7000,42,52,10,47.71428571,4.897959184,52,50,90,40,72.85714286,19.59183673,90,95.96,127.6,31.64,114.04,15.49714286,127.6,722.66,2896,2173.34,1654.091429,1064.493061,722.66,6,16,10,11.71428571,4.897959184,16,5,5,0,5,0,5,138,154,16,144.8571429,7.836734694,138,2.1,2.16,0.06,2.125714286,0.029387755,2.1,1,2,1,1.571428571,0.489795918,2,0,4,4,2.285714286,1.959183673,4,5,10,5,7.857142857,2.448979592,10,0,0,0,0,0,0,6,16,10,11.71428571,4.897959184,16,0,1,1,0.428571429,0.489795918,0,0,2,2,1.142857143,0.979591837,2,0,5,5,2.142857143,2.448979592,0,0,0,0,0,0,0,2,6,4,3.714285714,1.959183673,2,15.69,34.76333333,19.07333333,26.58904762,9.342040816,34.76333333,0,0.464,0.464,0.265142857,0.227265306,0.464,0,0,0,0,0,0,152,229,77,185,37.71428571,152,-2,3,5,3.082207001,7.162553376,26.43661122,0.455463136
1126,mp-862,141,60.05681788,7000,14,20,6,16,2.666666667,14,7,78,71,54.33333333,31.55555556,78,28.0855,40.078,11.9925,32.083,5.33,28.0855,1115,1687,572,1496.333333,254.2222222,1687,2,14,12,10,5.333333333,14,3,4,1,3.333333333,0.444444444,3,111,176,65,132.6666667,28.88888889,111,1,1.9,0.9,1.6,0.4,1.9,2,2,0,2,0,2,0,2,2,1.333333333,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3.333333333,0.888888889,4,0,0,0,0,0,0,0,4,4,2.666666667,1.777777778,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2.666666667,1.777777778,4,20.44,37.77,17.33,26.21666667,7.702222222,20.44,0,0.773,0.773,0.515333333,0.343555556,0.773,0,0,0,0,0,0,225,227,2,226.3333333,0.888888889,227,0,0,0,0,2.570573879,20.72497292,0.572249787
1127,mp-8648,46,183.3122957,7000,14,26,12,20.66666667,4.444444444,14,43,78,35,58.66666667,12.88888889,43,28.0855,55.845,27.7595,43.9325,10.56466667,28.0855,1687,1941,254,1813,85.33333333,1687,4,14,10,8.666666667,3.555555556,4,3,4,1,3.666666667,0.444444444,3,111,160,49,134.3333333,17.11111111,111,1.54,1.9,0.36,1.756666667,0.144444444,1.54,2,2,0,2,0,2,0,2,2,0.666666667,0.888888889,0,0,6,6,2.666666667,2.222222222,0,0,0,0,0,0,0,4,8,4,5.333333333,1.777777778,4,0,0,0,0,0,0,0,4,4,1.333333333,1.777777778,0,0,8,8,4,2.666666667,0,0,0,0,0,0,0,4,8,4,5.333333333,1.777777778,4,10.73,20.44,9.71,15.95333333,3.482222222,10.73,0,0.773,0.773,0.257666667,0.343555556,0,0,2.1106628,2.1106628,0.703561778,0.938067348,0,194,229,35,216.6666667,15.11111111,194,-4,2,6,3.464101615,5.622720642,12.9744364,0.733836896
1128,mp-869,139,132.7914984,7000,13,73,60,28,22.5,13,48,73,25,66.75,9.375,73,26.9815386,180.94788,153.9663414,65.47312395,57.73737803,26.9815386,933.47,3290,2356.53,1522.6025,883.69875,933.47,5,13,8,11,3,13,3,6,3,3.75,1.125,3,121,170,49,133.25,18.375,121,1.5,1.61,0.11,1.5825,0.04125,1.61,2,2,0,2,0,2,0,1,1,0.75,0.375,1,0,3,3,0.75,1.125,0,0,14,14,3.5,5.25,0,3,19,16,7,6,3,0,0,0,0,0,0,0,5,5,3.75,1.875,5,0,7,7,1.75,2.625,0,0,0,0,0,0,0,5,7,2,5.5,0.75,5,16.48,18.12,1.64,16.89,0.615,16.48,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,226,1.5,225,0,0,0,0,6.813771308,15.95602105,0.584634212
1129,mp-87,194,121.7629268,7000,4,4,0,4,0,4,67,67,0,67,0,67,9.012182,9.012182,0,9.012182,0,9.012182,1560,1560,0,1560,0,1560,2,2,0,2,0,2,2,2,0,2,0,2,96,96,0,96,0,96,1.57,1.57,0,1.57,0,1.57,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,7.89,0,7.89,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,194,194,0,194,0,194,0,0,0,0,1.888275433,7.925263329,0.611846958
1130,mp-871,198,211.4649131,7000,14,26,12,20,6,14,55,78,23,66.5,11.5,55,28.0855,55.845,27.7595,41.96525,13.87975,28.0855,1687,1811,124,1749,62,1687,8,14,6,11,3,8,3,4,1,3.5,0.5,3,111,132,21,121.5,10.5,111,1.83,1.9,0.07,1.865,0.035,1.83,2,2,0,2,0,2,0,2,2,1,1,0,0,6,6,3,3,0,0,0,0,0,0,0,4,8,4,6,2,4,0,0,0,0,0,0,0,4,4,2,2,0,0,4,4,2,2,0,0,0,0,0,0,0,4,4,0,4,0,4,10.73,20.44,9.71,15.585,4.855,10.73,0,0.773,0.773,0.3865,0.3865,0,0,2.1106628,2.1106628,1.0553314,1.0553314,0,227,229,2,228,1,227,0,0,0,0,6.323779441,11.01950765,0.774504661
1131,mp-873,139,177.6387947,7000,23,46,23,40.25,8.625,46,46,62,16,58,6,62,50.9415,106.42,55.4785,92.550375,20.8044375,106.42,1828.05,2183,354.95,1916.7875,133.10625,1828.05,5,10,5,8.75,1.875,10,4,5,1,4.75,0.375,5,139,153,14,142.5,5.25,139,1.63,2.2,0.57,2.0575,0.21375,2.2,0,2,2,0.5,0.75,0,0,0,0,0,0,0,3,10,7,8.25,2.625,10,0,0,0,0,0,0,5,10,5,8.75,1.875,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1.75,2.625,0,0,0,0,0,0,0,0,7,7,1.75,2.625,0,13.01,14.41,1.4,14.06,0.525,14.41,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,226,1.5,225,0,0,0,0,10.38668893,14.79619846,0.756750387
1132,mp-875,221,236.3178987,7000,13,76,63,44.5,31.5,13,57,73,16,65,8,57,26.9815386,190.23,163.2484614,108.6057693,81.6242307,26.9815386,933.47,3306,2372.53,2119.735,1186.265,933.47,8,13,5,10.5,2.5,8,3,6,3,4.5,1.5,3,121,144,23,132.5,11.5,121,1.61,2.2,0.59,1.905,0.295,1.61,2,2,0,2,0,2,0,1,1,0.5,0.5,0,0,6,6,3,3,0,0,14,14,7,7,0,3,22,19,12.5,9.5,3,0,0,0,0,0,0,0,5,5,2.5,2.5,0,0,4,4,2,2,0,0,0,0,0,0,0,4,5,1,4.5,0.5,4,14.09,16.48,2.39,15.285,1.195,14.09,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,209.5,15.5,194,0,0,0,0,13.1042675,13.76224347,0.631583178
1133,mp-8842,14,66.01735851,7000,14,46,32,26.66666667,12.88888889,14,7,78,71,49,28,7,28.0855,106.42,78.3345,58.1945,32.15033333,28.0855,1115,1828.05,713.05,1543.35,285.5666667,1115,2,14,12,8.666666667,4.444444444,2,3,5,2,4,0.666666667,3,111,176,65,142,22.66666667,111,1,2.2,1.2,1.7,0.466666667,1,0,2,2,1.333333333,0.888888889,0,0,2,2,0.666666667,0.888888889,0,0,10,10,3.333333333,4.444444444,0,0,0,0,0,0,0,2,10,8,5.333333333,3.111111111,2,0,0,0,0,0,0,0,4,4,1.333333333,1.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.333333333,1.777777778,0,14.41,37.77,23.36,24.20666667,9.042222222,14.41,0,0.773,0.773,0.257666667,0.343555556,0,0,0,0,0,0,0,225,227,2,225.6666667,0.888888889,225,-4,2,6,3.464101615,4.85528261,19.90290719,0.695013115
1134,mp-886,12,155.837,1000,8,31,23,17.2,11.04,8,74,87,13,81.8,6.24,87,15.9994,69.723,53.7236,37.48884,25.787328,15.9994,54.8,302.91,248.11,154.044,119.0928,54.8,13,16,3,14.8,1.44,16,2,4,2,2.8,0.96,2,66,122,56,88.4,26.88,66,1.81,3.44,1.63,2.788,0.7824,3.44,2,2,0,2,0,2,1,4,3,2.8,1.44,4,0,10,10,4,4.8,0,0,0,0,0,0,0,6,13,7,8.8,3.36,6,0,0,0,0,0,0,2,5,3,3.2,1.44,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.2,1.44,2,9.105,18.8575,9.7525,13.006,4.6812,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,64,52,32.8,24.96,12,-2,3,5,3.535533906,5.686967843,10.94637496,0.385878984
1135,mp-8880,186,82.88856214,7000,13,15,2,14,1,13,73,83,10,78,5,73,26.9815386,30.973762,3.9922234,28.9776503,1.9961117,26.9815386,317.3,933.47,616.17,625.385,308.085,317.3,13,15,2,14,1,13,3,3,0,3,0,3,107,121,14,114,7,107,1.61,2.19,0.58,1.9,0.29,1.61,2,2,0,2,0,2,1,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,1,3,0,0,0,0,0,0,3,5,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,1,3,16.48,22.5702381,6.090238095,19.52511905,3.045119048,16.48,0,1.625,1.625,0.8125,0.8125,0,0,0,0,0,0,0,2,225,223,113.5,111.5,2,-3,3,6,4.242640687,2.3060875,20.86586897,0.296417587
1136,mp-8881,186,67.35917637,7000,13,33,20,23,10,13,73,84,11,78.5,5.5,73,26.9815386,74.9216,47.9400614,50.9515693,23.9700307,26.9815386,933.47,1090,156.53,1011.735,78.265,933.47,13,15,2,14,1,13,3,4,1,3.5,0.5,3,119,121,2,120,1,119,1.61,2.18,0.57,1.895,0.285,1.61,2,2,0,2,0,2,1,3,2,2,1,1,0,10,10,5,5,0,0,0,0,0,0,0,3,15,12,9,6,3,0,0,0,0,0,0,3,5,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,1,3,16.48,22.175,5.695,19.3275,2.8475,16.48,0,0,0,0,0,0,0,0,0,0,0,0,166,225,59,195.5,29.5,166,-3,3,6,4.242640687,3.590526763,23.5639714,0.308773443
1137,mp-8882,186,76.43534984,7000,15,31,16,23,8,15,74,83,9,78.5,4.5,74,30.973762,69.723,38.749238,50.348381,19.374619,30.973762,302.91,317.3,14.39,310.105,7.195,302.91,13,15,2,14,1,13,3,4,1,3.5,0.5,3,107,122,15,114.5,7.5,107,1.81,2.19,0.38,2,0.19,1.81,2,2,0,2,0,2,1,3,2,2,1,1,0,10,10,5,5,0,0,0,0,0,0,0,5,13,8,9,4,5,0,0,0,0,0,0,3,5,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,1,3,18.8575,22.5702381,3.712738095,20.71386905,1.856369048,18.8575,0,1.625,1.625,0.8125,0.8125,0,0,0,0,0,0,0,2,64,62,33,31,2,-3,3,6,4.242640687,4.011445316,20.84172802,0.321268041
1138,mp-892,221,135.9790257,7000,21,78,57,49.5,28.5,21,11,63,52,37,26,11,44.955912,195.084,150.128088,120.019956,75.064044,44.955912,1814,2041.4,227.4,1927.7,113.7,1814,3,10,7,6.5,3.5,3,4,6,2,5,1,4,136,170,34,153,17,136,1.36,2.28,0.92,1.82,0.46,1.36,1,2,1,1.5,0.5,1,0,0,0,0,0,0,1,9,8,5,4,1,0,14,14,7,7,0,3,24,21,13.5,10.5,3,0,1,1,0.5,0.5,0,0,0,0,0,0,0,1,9,8,5,4,1,0,0,0,0,0,0,2,9,7,5.5,3.5,2,15.02,22.235,7.215,18.6275,3.6075,15.02,0,0,0,0,0,0,0,6.35E-06,6.35E-06,3.18E-06,3.18E-06,0,194,225,31,209.5,15.5,194,-2,2,4,2.828427125,11.02778879,18.07232859,0.759815738
1139,mp-8938,180,207.2884576,7000,14,42,28,23.33333333,12.44444444,14,50,78,28,68.66666667,12.44444444,78,28.0855,95.96,67.8745,50.71033333,30.16644444,28.0855,1687,2896,1209,2090,537.3333333,1687,6,14,8,11.33333333,3.555555556,14,3,5,2,3.666666667,0.888888889,3,111,154,43,125.3333333,19.11111111,111,1.9,2.16,0.26,1.986666667,0.115555556,1.9,1,2,1,1.666666667,0.444444444,2,0,2,2,1.333333333,0.888888889,2,0,5,5,1.666666667,2.222222222,0,0,0,0,0,0,0,4,6,2,4.666666667,0.888888889,4,0,1,1,0.333333333,0.444444444,0,0,4,4,2.666666667,1.777777778,4,0,5,5,1.666666667,2.222222222,0,0,0,0,0,0,0,4,6,2,4.666666667,0.888888889,4,15.69,20.44,4.75,18.85666667,2.111111111,20.44,0,0.773,0.773,0.515333333,0.343555556,0.773,0,0,0,0,0,0,227,229,2,227.6666667,0.888888889,227,0,0,0,0,6.203611116,13.57200127,0.587498964
1140,mp-8939,180,220.9275525,7000,14,74,60,34,26.66666667,14,51,78,27,69,12,78,28.0855,183.84,155.7545,80.00366667,69.22422222,28.0855,1687,3695,2008,2356.333333,892.4444444,1687,6,14,8,11.33333333,3.555555556,14,3,6,3,4,1.333333333,3,111,162,51,128,22.66666667,111,1.9,2.36,0.46,2.053333333,0.204444444,1.9,2,2,0,2,0,2,0,2,2,1.333333333,0.888888889,2,0,4,4,1.333333333,1.777777778,0,0,14,14,4.666666667,6.222222222,0,4,20,16,9.333333333,7.111111111,4,0,0,0,0,0,0,0,4,4,2.666666667,1.777777778,4,0,6,6,2,2.666666667,0,0,0,0,0,0,0,4,6,2,4.666666667,0.888888889,4,16.05,20.44,4.39,18.97666667,1.951111111,20.44,0,0.773,0.773,0.515333333,0.343555556,0.773,0,0,0,0,0,0,227,229,2,227.6666667,0.888888889,227,0,0,0,0,9.733489734,13.64867231,0.524020548
1141,mp-894,123,171.967602,7000,30,78,48,54,24,30,63,69,6,66,3,63,65.38,195.084,129.704,130.232,64.852,65.38,692.68,2041.4,1348.72,1367.04,674.36,692.68,10,12,2,11,1,10,4,6,2,5,1,4,122,136,14,129,7,122,1.65,2.28,0.63,1.965,0.315,1.65,1,2,1,1.5,0.5,1,0,0,0,0,0,0,9,10,1,9.5,0.5,9,0,14,14,7,7,0,12,24,12,18,6,12,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,2,2,1,1,0,13.96,15.02,1.06,14.49,0.53,13.96,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,209.5,15.5,194,-2,2,4,2.828427125,14.74305531,14.66991703,0.702525766
1142,mp-8982,14,60.00747996,7000,14,78,64,37.33333333,27.11111111,14,7,78,71,49.33333333,28.22222222,7,28.0855,195.084,166.9985,87.74916667,71.55655556,28.0855,1115,2041.4,926.4,1614.466667,332.9777778,1115,2,14,12,8.666666667,4.444444444,2,3,6,3,4.333333333,1.111111111,3,111,176,65,141,23.33333333,111,1,2.28,1.28,1.726666667,0.484444444,1,1,2,1,1.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,9,9,3,4,0,0,14,14,4.666666667,6.222222222,0,2,24,22,10,9.333333333,2,0,1,1,0.333333333,0.444444444,0,0,4,4,1.333333333,1.777777778,0,0,1,1,0.333333333,0.444444444,0,0,0,0,0,0,0,0,4,4,2,1.333333333,0,15.02,37.77,22.75,24.41,8.906666667,15.02,0,0.773,0.773,0.257666667,0.343555556,0,0,0,0,0,0,0,225,227,2,225.6666667,0.888888889,225,-4,2,6,3.464101615,7.241426761,20.12185192,0.667769864
1143,mp-8983,62,101.9316389,7000,14,78,64,37.33333333,27.11111111,14,7,78,71,49.33333333,28.22222222,7,28.0855,195.084,166.9985,87.74916667,71.55655556,28.0855,1115,2041.4,926.4,1614.466667,332.9777778,1115,2,14,12,8.666666667,4.444444444,2,3,6,3,4.333333333,1.111111111,3,111,176,65,141,23.33333333,111,1,2.28,1.28,1.726666667,0.484444444,1,1,2,1,1.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,9,9,3,4,0,0,14,14,4.666666667,6.222222222,0,2,24,22,10,9.333333333,2,0,1,1,0.333333333,0.444444444,0,0,4,4,1.333333333,1.777777778,0,0,1,1,0.333333333,0.444444444,0,0,0,0,0,0,0,0,4,4,2,1.333333333,0,15.02,37.77,22.75,24.41,8.906666667,15.02,0,0.773,0.773,0.257666667,0.343555556,0,0,0,0,0,0,0,225,227,2,225.6666667,0.888888889,225,-4,2,6,3.464101615,7.67895867,18.97534851,0.708116971
1144,mp-8996,71,180.1818319,7000,6,44,38,16.375,10.375,6,11,77,66,49.625,28.96875,77,12.0107,101.07,89.0593,35.497567,23.486867,12.0107,1814,3823,2009,2917.625,905.375,3823,3,14,11,9.125,4.875,14,2,5,3,3.125,1.125,2,76,170,94,120,44,76,1.36,2.55,1.19,2.06,0.525,2.55,1,2,1,1.875,0.21875,2,0,2,2,1,1,2,0,7,7,1.25,1.4375,0,0,0,0,0,0,0,3,8,5,4.125,0.96875,4,0,1,1,0.125,0.21875,0,0,4,4,2,2,4,0,9,9,3.75,3.9375,0,0,0,0,0,0,0,4,9,5,5.875,2.34375,4,5.64,22.235,16.595,12.846875,7.206875,5.64,0,4.496,4.496,2.248,2.248,4.496,0,6.35E-06,6.35E-06,2.38E-06,2.98E-06,0,194,194,0,194,0,194,-4,5,9,4.348458452,5.063980403,11.64007187,0.713286471
1145,mp-90,229,259.2768408,7000,24,24,0,24,0,24,49,49,0,49,0,49,51.9961,51.9961,0,51.9961,0,51.9961,2180,2180,0,2180,0,2180,6,6,0,6,0,6,4,4,0,4,0,4,139,139,0,139,0,139,1.66,1.66,0,1.66,0,1.66,1,1,0,1,0,1,0,0,0,0,0,0,5,5,0,5,0,5,0,0,0,0,0,0,6,6,0,6,0,6,1,1,0,1,0,1,0,0,0,0,0,0,5,5,0,5,0,5,0,0,0,0,0,0,6,6,0,6,0,6,11.19,11.19,0,11.19,0,11.19,0,0,0,0,0,0,0,0,0,0,0,0,229,229,0,229,0,229,0,0,0,0,7.455458886,11.58098452,0.992492503
1146,mp-9023,187,112.8062941,7000,14,79,65,38,27.33333333,14,11,78,67,51.66666667,27.11111111,11,28.0855,196.966569,168.881069,90.00266033,71.30927244,28.0855,1337.33,1814,476.67,1612.776667,183.6311111,1337.33,3,14,11,9.333333333,4.222222222,3,3,6,3,4.333333333,1.111111111,3,111,170,59,139,20.66666667,111,1.36,2.54,1.18,1.933333333,0.404444444,1.36,1,2,1,1.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,10,10,3.666666667,4.222222222,0,0,14,14,4.666666667,6.222222222,0,3,25,22,10.66666667,9.555555556,3,0,1,1,0.333333333,0.444444444,0,0,4,4,1.333333333,1.777777778,0,0,9,9,3,4,0,0,0,0,0,0,0,1,9,8,4.666666667,2.888888889,1,16.7,22.235,5.535,19.79166667,2.061111111,16.7,0,0.773,0.773,0.257666667,0.343555556,0,0,6.35E-06,6.35E-06,2.12E-06,2.82E-06,0,194,227,33,215.3333333,14.22222222,194,-4,3,7,3.605551275,8.299460125,18.00754856,0.611568699
1147,mp-9025,186,92.989777,7000,14,79,65,44,23.33333333,14,12,78,66,52,26.66666667,12,28.0855,196.966569,168.881069,104.6526397,61.54261956,28.0855,1337.33,1799,461.67,1607.776667,180.2977778,1337.33,3,14,11,9.333333333,4.222222222,3,3,6,3,4.666666667,1.111111111,3,111,190,79,145.6666667,29.55555556,111,1.22,2.54,1.32,1.886666667,0.444444444,1.22,1,2,1,1.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,10,10,3.666666667,4.222222222,0,0,14,14,4.666666667,6.222222222,0,3,25,22,10.66666667,9.555555556,3,0,1,1,0.333333333,0.444444444,0,0,4,4,1.333333333,1.777777778,0,0,9,9,3,4,0,0,0,0,0,0,0,1,9,8,4.666666667,2.888888889,1,16.7,32.365,15.665,23.16833333,6.131111111,16.7,0,0.773,0.773,0.257666667,0.343555556,0,0,0,0,0,0,0,194,227,33,215.3333333,14.22222222,194,-4,3,7,3.605551275,8.342815366,20.82987411,0.645071892
